time,f0,language,location,group,gender,speaker,condition,f0_cent,dt,df0,f0stab
0.424036281179138,189.868424190104,Czech,Prague,S2,Female,14,conv,-1455.00422849992,0.00498866213151927,456.386206820012,-456.386206820012
0.429024943310658,189.868424190104,Czech,Prague,S2,Female,14,conv,-1455.00422849992,0.00498866213151927,473.773983032925,-473.773983032925
0.434013605442177,189.868424190104,Czech,Prague,S2,Female,14,conv,-1455.00422849992,0.00498866213151927,466.234200046283,-466.234200046283
0.439002267573696,189.868424190104,Czech,Prague,S2,Female,14,conv,-1455.00422849992,0.00498866213151927,435.228822136259,-435.228822136259
0.443990929705215,190.968320782083,Czech,Prague,S2,Female,14,conv,-1445.00422849992,0.00498866213151927,384.76912852831,-384.76912852831
0.448979591836735,189.868424190104,Czech,Prague,S2,Female,14,conv,-1455.00422849992,0.00498866213151927,319.889522323071,-319.889522323071
0.453968253968254,189.868424190104,Czech,Prague,S2,Female,14,conv,-1455.00422849992,0.00498866213151927,245.321655183495,-245.321655183495
0.458956916099773,190.968320782083,Czech,Prague,S2,Female,14,conv,-1445.00422849992,0.00498866213151927,164.897788490222,-164.897788490222
0.463945578231293,190.968320782083,Czech,Prague,S2,Female,14,conv,-1445.00422849992,0.00498866213151927,81.7478062482518,-81.7478062482518
0.468934240362812,190.968320782083,Czech,Prague,S2,Female,14,conv,-1445.00422849992,0.00498866213151927,-1.08412870599402,-1.08412870599402
0.473922902494331,190.968320782083,Czech,Prague,S2,Female,14,conv,-1445.00422849992,0.00498866213151927,-80.1369417551981,-80.1369417551981
0.47891156462585,189.868424190104,Czech,Prague,S2,Female,14,conv,-1455.00422849992,0.00498866213151927,-151.504236373838,-151.504236373838
0.48390022675737,189.868424190104,Czech,Prague,S2,Female,14,conv,-1455.00422849992,0.00498866213151927,-211.295214282663,-211.295214282663
0.488888888888889,189.868424190104,Czech,Prague,S2,Female,14,conv,-1455.00422849992,0.00498866213151927,-256.327358912535,-256.327358912535
0.493877551020408,189.868424190104,Czech,Prague,S2,Female,14,conv,-1455.00422849992,0.00498866213151927,-284.741397211952,-284.741397211952
0.498866213151927,189.868424190104,Czech,Prague,S2,Female,14,conv,-1455.00422849992,0.00498866213151933,-296.363366701607,-296.363366701607
0.503854875283447,188.774862536339,Czech,Prague,S2,Female,14,conv,-1465.00422849992,0.00498866213151927,-292.802935182922,-292.802935182922
0.508843537414966,188.774862536339,Czech,Prague,S2,Female,14,conv,-1465.00422849992,0.00498866213151927,-277.338247844228,-277.338247844228
0.513832199546485,188.774862536339,Czech,Prague,S2,Female,14,conv,-1465.00422849992,0.00498866213151927,-254.587749659931,-254.587749659931
0.518820861678005,188.774862536339,Czech,Prague,S2,Female,14,conv,-1465.00422849992,0.00498866213151927,-229.90963659663,-229.90963659663
0.523809523809524,188.774862536339,Czech,Prague,S2,Female,14,conv,-1465.00422849992,0.00498866213151927,-208.504820438526,-208.504820438526
0.528798185941043,188.774862536339,Czech,Prague,S2,Female,14,conv,-1465.00422849992,0.00498866213151927,-194.344047041648,-194.344047041648
0.533786848072562,188.774862536339,Czech,Prague,S2,Female,14,conv,-1465.00422849992,0.00498866213151927,-189.207229091085,-189.207229091085
0.538775510204082,188.774862536339,Czech,Prague,S2,Female,14,conv,-1465.00422849992,0.00498866213151927,-192.192175997719,-192.192175997719
0.543764172335601,188.774862536339,Czech,Prague,S2,Female,14,conv,-1465.00422849992,0.00498866213151927,-199.949652082037,-199.949652082037
0.54875283446712,188.774862536339,Czech,Prague,S2,Female,14,conv,-1465.00422849992,0.00498866213151927,-207.65499517246,-207.65499517246
0.553741496598639,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-210.438135207181,-210.438135207181
0.558730158730159,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-204.798070427536,-204.798070427536
0.563718820861678,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-189.522812723902,-189.522812723902
0.568707482993197,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-165.831963570165,-165.831963570165
0.573696145124717,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-136.768036362888,-136.768036362888
0.578684807256236,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-106.139916088476,-106.139916088476
0.583673469387755,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-77.4437834819215,-77.4437834819215
0.588662131519274,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-53.1174033333522,-53.1174033333522
0.593650793650794,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-34.2857493547335,-34.2857493547335
0.598639455782313,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-20.9443511707129,-20.9443511707129
0.603628117913832,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-12.3966528750573,-12.3966528750573
0.608616780045351,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-7.74336430100648,-7.74336430100648
0.613605442176871,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-6.28212965416576,-6.28212965416576
0.61859410430839,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-7.75508946398225,-7.75508946398225
0.623582766439909,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-12.4339850819547,-12.4339850819547
0.628571428571429,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-21.0468032373202,-21.0468032373202
0.633560090702948,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-34.5475356924818,-34.5475356924818
0.638548752834467,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-53.7445925759143,-53.7445925759143
0.643537414965986,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-78.8535165786473,-78.8535165786473
0.648526077097506,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-109.112574514577,-109.112574514577
0.653514739229025,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-142.648049345245,-142.648049345245
0.658503401360544,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-176.741133263336,-176.741133263336
0.663492063492063,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151927,-208.505009404716,-208.505009404716
0.668480725623583,186.606598307361,Czech,Prague,S2,Female,14,conv,-1485.00422849992,0.00498866213151927,-235.773334908493,-235.773334908493
0.673469387755102,186.606598307361,Czech,Prague,S2,Female,14,conv,-1485.00422849992,0.00498866213151927,-257.839251582498,-257.839251582498
0.678458049886621,186.606598307361,Czech,Prague,S2,Female,14,conv,-1485.00422849992,0.00498866213151927,-275.683093804394,-275.683093804394
0.683446712018141,186.606598307361,Czech,Prague,S2,Female,14,conv,-1485.00422849992,0.00498866213151927,-291.525847962737,-291.525847962737
0.68843537414966,186.606598307361,Czech,Prague,S2,Female,14,conv,-1485.00422849992,0.00498866213151927,-307.860535037527,-307.860535037527
0.693424036281179,186.606598307361,Czech,Prague,S2,Female,14,conv,-1485.00422849992,0.00498866213151927,-326.374911830944,-326.374911830944
0.698412698412698,186.606598307361,Czech,Prague,S2,Female,14,conv,-1485.00422849992,0.00498866213151927,-347.234102745567,-347.234102745567
0.703401360544218,185.531823388262,Czech,Prague,S2,Female,14,conv,-1495.00422849992,0.00498866213151927,-369.007610186448,-369.007610186448
0.708390022675737,185.531823388262,Czech,Prague,S2,Female,14,conv,-1495.00422849992,0.00498866213151927,-389.208271023901,-389.208271023901
0.713378684807256,185.531823388262,Czech,Prague,S2,Female,14,conv,-1495.00422849992,0.00498866213151927,-405.137020915399,-405.137020915399
0.718367346938775,185.531823388262,Czech,Prague,S2,Female,14,conv,-1495.00422849992,0.00498866213151927,-414.631918938262,-414.631918938262
0.723356009070295,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151927,-416.427644669652,-416.427644669652
0.728344671201814,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151927,-410.063501560645,-410.063501560645
0.733333333333333,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151927,-395.508906082506,-395.508906082506
0.738321995464853,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151938,-372.797540397041,-372.797540397041
0.743310657596372,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151927,-341.922633517676,-341.922633517676
0.748299319727891,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151927,-303.067833090262,-303.067833090262
0.75328798185941,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151927,-257.021653212155,-257.021653212155
0.75827664399093,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151927,-205.480152576702,-205.480152576702
0.763265306122449,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151927,-150.981004747242,-150.981004747242
0.768253968253968,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151927,-96.4303005700543,-96.4303005700543
0.773242630385488,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151927,-44.4522744800749,-44.4522744800749
0.778231292517007,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151927,3.07583687584904,-3.07583687584904
0.783219954648526,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151927,45.0666694255351,-45.0666694255351
0.788208616780045,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151927,80.9418599874185,-80.9418599874185
0.793197278911565,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151927,110.464170566813,-110.464170566813
0.798185941043084,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151927,134.210869213616,-134.210869213616
0.803174603174603,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151927,154.929358835938,-154.929358835938
0.808163265306122,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151927,179.429416214459,-179.429416214459
0.813151927437642,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151927,220.045664151139,-220.045664151139
0.818140589569161,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151927,294.381591679499,-294.381591679499
0.82312925170068,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151927,422.284349722966,-422.284349722966
0.8281179138322,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151927,619.878305554922,-619.878305554922
0.833106575963719,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151927,891.830038670749,-891.830038670749
0.838095238095238,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151927,1224.36496754455,-1224.36496754455
0.843083900226757,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151927,1582.23141687837,-1582.23141687837
0.848072562358277,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151927,1912.18923046348,-1912.18923046348
0.853061224489796,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.0748299319727891,2153.52870763839,-2153.52870763839
0.927891156462585,197.702804070579,Czech,Prague,S2,Female,14,conv,-1385.00422849992,0.00498866213151927,2253.22548338787,-2253.22548338787
0.932879818594104,197.702804070579,Czech,Prague,S2,Female,14,conv,-1385.00422849992,0.00498866213151927,2180.91260182417,-2180.91260182417
0.937868480725624,197.702804070579,Czech,Prague,S2,Female,14,conv,-1385.00422849992,0.00498866213151927,1938.25803411352,-1938.25803411352
0.942857142857143,197.702804070579,Czech,Prague,S2,Female,14,conv,-1385.00422849992,0.00498866213151927,1559.13609618015,-1559.13609618015
0.947845804988662,196.56411970905,Czech,Prague,S2,Female,14,conv,-1395.00422849992,0.00498866213151927,1100.47312635579,-1100.47312635579
0.952834467120181,196.56411970905,Czech,Prague,S2,Female,14,conv,-1395.00422849992,0.00498866213151927,627.181080468578,-627.181080468578
0.957823129251701,195.431993686849,Czech,Prague,S2,Female,14,conv,-1405.00422849992,0.00498866213151927,196.512488099,-196.512488099
0.96281179138322,194.306388230721,Czech,Prague,S2,Female,14,conv,-1415.00422849992,0.00498866213151927,-153.249573817236,-153.249573817236
0.967800453514739,193.187265784969,Czech,Prague,S2,Female,14,conv,-1425.00422849992,0.00498866213151927,-407.110219614435,-407.110219614435
0.972789115646258,193.187265784969,Czech,Prague,S2,Female,14,conv,-1425.00422849992,0.00498866213151927,-570.854712246053,-570.854712246053
0.977777777777778,193.187265784969,Czech,Prague,S2,Female,14,conv,-1425.00422849992,0.00498866213151927,-664.013763704911,-664.013763704911
0.982766439909297,193.187265784969,Czech,Prague,S2,Female,14,conv,-1425.00422849992,0.00498866213151927,-711.414691593345,-711.414691593345
0.987755102040816,193.187265784969,Czech,Prague,S2,Female,14,conv,-1425.00422849992,0.00498866213151927,-735.996202912546,-735.996202912546
0.992743764172336,192.074589010201,Czech,Prague,S2,Female,14,conv,-1435.00422849992,0.00498866213151927,-754.406866590125,-754.406866590125
0.997732426303855,192.074589010201,Czech,Prague,S2,Female,14,conv,-1435.00422849992,0.00498866213151927,-775.641486528173,-775.641486528173
1.00272108843537,190.968320782083,Czech,Prague,S2,Female,14,conv,-1445.00422849992,0.00498866213151938,-802.048273694625,-802.048273694625
1.00770975056689,190.968320782083,Czech,Prague,S2,Female,14,conv,-1445.00422849992,0.00498866213151916,-831.646192616535,-831.646192616535
1.01269841269841,190.968320782083,Czech,Prague,S2,Female,14,conv,-1445.00422849992,0.00498866213151938,-860.753461253952,-860.753461253952
1.01768707482993,189.868424190104,Czech,Prague,S2,Female,14,conv,-1455.00422849992,0.00498866213151916,-886.218543915185,-886.218543915185
1.02267573696145,188.774862536339,Czech,Prague,S2,Female,14,conv,-1465.00422849992,0.00498866213151938,-906.839127924812,-906.839127924812
1.02766439909297,188.774862536339,Czech,Prague,S2,Female,14,conv,-1465.00422849992,0.00498866213151916,-923.75919093301,-923.75919093301
1.03265306122449,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151938,-939.807155593136,-939.807155593136
1.03764172335601,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151916,-957.981750352832,-957.981750352832
1.04263038548753,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151938,-979.608518529135,-979.608518529135
1.04761904761905,187.687599334229,Czech,Prague,S2,Female,14,conv,-1475.00422849992,0.00498866213151916,-1002.92686047592,-1002.92686047592
1.05260770975057,186.606598307361,Czech,Prague,S2,Female,14,conv,-1485.00422849992,0.00498866213151938,-1022.81849263931,-1022.81849263931
1.05759637188209,185.531823388262,Czech,Prague,S2,Female,14,conv,-1495.00422849992,0.00498866213151916,-1031.97013705922,-1031.97013705922
1.06258503401361,184.463238717188,Czech,Prague,S2,Female,14,conv,-1505.00422849992,0.00498866213151938,-1023.12770961148,-1023.12770961148
1.06757369614512,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151916,-991.568336960794,-991.568336960794
1.07256235827664,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151938,-936.787054420946,-936.787054420946
1.07755102040816,183.400808640934,Czech,Prague,S2,Female,14,conv,-1515.00422849992,0.00498866213151916,-862.742136109921,-862.742136109921
1.08253968253968,182.344497711643,Czech,Prague,S2,Female,14,conv,-1525.00422849992,0.00498866213151938,-776.641352986956,-776.641352986956
1.0875283446712,182.344497711643,Czech,Prague,S2,Female,14,conv,-1525.00422849992,0.00498866213151916,-686.853693155231,-686.853693155231
1.09251700680272,182.344497711643,Czech,Prague,S2,Female,14,conv,-1525.00422849992,0.00498866213151938,-600.822954196992,-600.822954196992
1.09750566893424,182.344497711643,Czech,Prague,S2,Female,14,conv,-1525.00422849992,0.00498866213151916,-523.749310730471,-523.749310730471
1.10249433106576,182.344497711643,Czech,Prague,S2,Female,14,conv,-1525.00422849992,0.00498866213151938,-458.390778624417,-458.390778624417
1.10748299319728,181.294270685622,Czech,Prague,S2,Female,14,conv,-1535.00422849992,0.00498866213151916,-405.824740189174,-405.824740189174
1.1124716553288,181.294270685622,Czech,Prague,S2,Female,14,conv,-1535.00422849992,0.00498866213151938,-366.614891987184,-366.614891987184
1.11746031746032,181.294270685622,Czech,Prague,S2,Female,14,conv,-1535.00422849992,0.00498866213151916,-341.698125669893,-341.698125669893
1.12244897959184,181.294270685622,Czech,Prague,S2,Female,14,conv,-1535.00422849992,0.00498866213151938,-332.477580593337,-332.477580593337
1.12743764172336,181.294270685622,Czech,Prague,S2,Female,14,conv,-1535.00422849992,0.00498866213151916,-340.002143777487,-340.002143777487
1.13242630385488,181.294270685622,Czech,Prague,S2,Female,14,conv,-1535.00422849992,0.00498866213151938,-363.558165565809,-363.558165565809
1.13741496598639,181.294270685622,Czech,Prague,S2,Female,14,conv,-1535.00422849992,0.00498866213151916,-399.304867513276,-399.304867513276
1.14240362811791,181.294270685622,Czech,Prague,S2,Female,14,conv,-1535.00422849992,0.00498866213151938,-439.62523483936,-439.62523483936
1.14739229024943,180.250092522166,Czech,Prague,S2,Female,14,conv,-1545.00422849992,0.00498866213151916,-473.634461459258,-473.634461459258
1.15238095238095,180.250092522166,Czech,Prague,S2,Female,14,conv,-1545.00422849992,0.00498866213151938,-488.895915970174,-488.895915970174
1.15736961451247,179.211928382391,Czech,Prague,S2,Female,14,conv,-1555.00422849992,0.00498866213151916,-473.99621427794,-473.99621427794
1.16235827664399,179.211928382391,Czech,Prague,S2,Female,14,conv,-1555.00422849992,0.00498866213151938,-421.355203039621,-421.355203039621
1.16734693877551,178.179743628068,Czech,Prague,S2,Female,14,conv,-1565.00422849992,0.00498866213151916,-329.550706575736,-329.550706575736
1.17233560090703,178.179743628068,Czech,Prague,S2,Female,14,conv,-1565.00422849992,0.00498866213151938,-204.5173960089,-204.5173960089
1.17732426303855,178.179743628068,Czech,Prague,S2,Female,14,conv,-1565.00422849992,0.00498866213151916,-59.2000000323733,-59.2000000323733
1.18231292517007,178.179743628068,Czech,Prague,S2,Female,14,conv,-1565.00422849992,0.00498866213151938,88.4293592532545,-88.4293592532545
1.18730158730159,179.211928382391,Czech,Prague,S2,Female,14,conv,-1555.00422849992,0.00498866213151938,218.678629038121,-218.678629038121
1.19229024943311,179.211928382391,Czech,Prague,S2,Female,14,conv,-1555.00422849992,0.00498866213151916,314.052113217339,-314.052113217339
1.19727891156463,180.250092522166,Czech,Prague,S2,Female,14,conv,-1545.00422849992,0.00498866213151938,362.769028835138,-362.769028835138
1.20226757369615,182.344497711643,Czech,Prague,S2,Female,14,conv,-1525.00422849992,0.00498866213151916,360.844108432856,-360.844108432856
1.20725623582766,180.250092522166,Czech,Prague,S2,Female,14,conv,-1545.00422849992,0.00498866213151938,312.010990990049,-312.010990990049
1.21224489795918,181.294270685622,Czech,Prague,S2,Female,14,conv,-1535.00422849992,0.00498866213151916,225.418415846335,-225.418415846335
1.2172335600907,181.294270685622,Czech,Prague,S2,Female,14,conv,-1535.00422849992,0.00498866213151938,111.82565870949,-111.82565870949
1.22222222222222,180.250092522166,Czech,Prague,S2,Female,14,conv,-1545.00422849992,0.00498866213151916,-20.3214903402018,-20.3214903402018
1.22721088435374,180.250092522166,Czech,Prague,S2,Female,14,conv,-1545.00422849992,0.00498866213151938,-167.325800430598,-167.325800430598
1.23219954648526,180.250092522166,Czech,Prague,S2,Female,14,conv,-1545.00422849992,0.00498866213151916,-329.94285591511,-329.94285591511
1.23718820861678,180.250092522166,Czech,Prague,S2,Female,14,conv,-1545.00422849992,0.00498866213151938,-510.041007590122,-510.041007590122
1.2421768707483,180.250092522166,Czech,Prague,S2,Female,14,conv,-1545.00422849992,0.00498866213151916,-705.151658336181,-705.151658336181
1.24716553287982,181.294270685622,Czech,Prague,S2,Female,14,conv,-1535.00422849992,0.00498866213151938,-902.996145968205,-902.996145968205
