time,f0,language,location,group,gender,speaker,condition,f0_cent,dt,df0,f0stab
0.364172335600907,118.920711500272,Czech,Prague,S2,Male,18,sing,-2265.00422849992,0.00498866213151927,-7713.58315501924,-7713.58315501924
0.369160997732426,122.405354330466,Czech,Prague,S2,Male,18,sing,-2215.00422849992,0.00498866213151933,-7382.95108315526,-7382.95108315526
0.374149659863946,116.877724856125,Czech,Prague,S2,Male,18,sing,-2295.00422849992,0.00498866213151927,-6495.23267130626,-6495.23267130626
0.379138321995465,122.405354330466,Czech,Prague,S2,Male,18,sing,-2215.00422849992,0.00498866213151927,-5117.36223973306,-5117.36223973306
0.384126984126984,122.405354330466,Czech,Prague,S2,Male,18,sing,-2215.00422849992,0.00498866213151927,-3375.68093658004,-3375.68093658004
0.389115646258503,122.405354330466,Czech,Prague,S2,Male,18,sing,-2215.00422849992,0.00498866213151927,-1423.20398137932,-1423.20398137932
0.394104308390023,122.405354330466,Czech,Prague,S2,Male,18,sing,-2215.00422849992,0.00498866213151927,589.466877887753,-589.466877887753
0.399092970521542,122.405354330466,Czech,Prague,S2,Male,18,sing,-2215.00422849992,0.00498866213151927,2529.67914830832,-2529.67914830832
0.404081632653061,122.405354330466,Czech,Prague,S2,Male,18,sing,-2215.00422849992,0.00498866213151927,4284.0374390337,-4284.0374390337
0.409070294784581,127.456062731926,Czech,Prague,S2,Male,18,sing,-2145.00422849992,0.00498866213151927,5752.85146120212,-5752.85146120212
0.4140589569161,131.950791077289,Czech,Prague,S2,Male,18,sing,-2085.00422849992,0.00498866213151927,6847.48733061479,-6847.48733061479
0.419047619047619,139.796993417902,Czech,Prague,S2,Male,18,sing,-1985.00422849992,0.00498866213151927,7496.5490073843,-7496.5490073843
0.424036281179138,147.256705810053,Czech,Prague,S2,Male,18,sing,-1895.00422849992,0.00498866213151927,7659.84646802218,-7659.84646802218
0.429024943310658,149.830707687668,Czech,Prague,S2,Male,18,sing,-1865.00422849992,0.00498866213151927,7343.38793177438,-7343.38793177438
0.434013605442177,156.013045202675,Czech,Prague,S2,Male,18,sing,-1795.00422849992,0.00498866213151927,6607.13863569405,-6607.13863569405
0.439002267573696,157.825829467728,Czech,Prague,S2,Male,18,sing,-1775.00422849992,0.00498866213151927,5560.24081411217,-5560.24081411217
0.443990929705215,156.91681957935,Czech,Prague,S2,Male,18,sing,-1785.00422849992,0.00498866213151927,4343.72220882436,-4343.72220882436
0.448979591836735,156.013045202675,Czech,Prague,S2,Male,18,sing,-1795.00422849992,0.00498866213151927,3105.61859044444,-3105.61859044444
0.453968253968254,155.114476183373,Czech,Prague,S2,Male,18,sing,-1805.00422849992,0.00498866213151927,1975.8453193687,-1975.8453193687
0.458956916099773,153.33283446696,Czech,Prague,S2,Male,18,sing,-1825.00422849992,0.00498866213151927,1047.51836396676,-1047.51836396676
0.463945578231293,152.449702325576,Czech,Prague,S2,Male,18,sing,-1835.00422849992,0.00498866213151927,368.549590389469,-368.549590389469
0.468934240362812,152.449702325576,Czech,Prague,S2,Male,18,sing,-1835.00422849992,0.00498866213151927,-56.2843249435432,-56.2843249435432
0.473922902494331,151.57165665104,Czech,Prague,S2,Male,18,sing,-1845.00422849992,0.00498866213151927,-255.549548526995,-255.549548526995
