time,f0,language,location,group,gender,speaker,condition,f0_cent,dt,df0,f0stab
0.339229024943311,186.606598307361,Czech,Prague,C1,Male,4,sing,-1485.00422849992,0.00498866213151927,8520.47267448272,-8520.47267448272
0.34421768707483,185.531823388262,Czech,Prague,C1,Male,4,sing,-1495.00422849992,0.00498866213151927,7341.99167507527,-7341.99167507527
0.349206349206349,180.250092522166,Czech,Prague,C1,Male,4,sing,-1545.00422849992,0.00498866213151927,5390.23558528911,-5390.23558528911
0.354195011337868,175.118722281177,Czech,Prague,C1,Male,4,sing,-1595.00422849992,0.00498866213151927,2847.53874274637,-2847.53874274637
0.359183673469388,173.107312201229,Czech,Prague,C1,Male,4,sing,-1615.00422849992,0.00498866213151927,3.52525854416525,-3.52525854416525
0.364172335600907,171.11900513652,Czech,Prague,C1,Male,4,sing,-1635.00422849992,0.00498866213151927,-2807.53684049244,-2807.53684049244
0.369160997732426,168.179283050743,Czech,Prague,C1,Male,4,sing,-1665.00422849992,0.0099773242630386,-5275.98271031687,-5275.98271031687
0.379138321995465,149.830707687668,Czech,Prague,C1,Male,4,sing,-1865.00422849992,0.00498866213151927,-7173.13656381189,-7173.13656381189
0.384126984126984,141.42135623731,Czech,Prague,C1,Male,4,sing,-1965.00422849992,0.00498866213151927,-8382.42885811315,-8382.42885811315
0.389115646258503,138.991821984234,Czech,Prague,C1,Male,4,sing,-1995.00422849992,0.00498866213151927,-8902.07565333416,-8902.07565333416
0.394104308390023,136.60402567544,Czech,Prague,C1,Male,4,sing,-2025.00422849992,0.00498866213151927,-8823.91840011999,-8823.91840011999
0.399092970521542,132.715174233857,Czech,Prague,C1,Male,4,sing,-2075.00422849992,0.00498866213151927,-8297.67025408414,-8297.67025408414
0.404081632653061,131.950791077289,Czech,Prague,C1,Male,4,sing,-2085.00422849992,0.00498866213151927,-7491.29248138378,-7491.29248138378
0.409070294784581,130.435206976556,Czech,Prague,C1,Male,4,sing,-2105.00422849992,0.00498866213151927,-6557.06923260606,-6557.06923260606
0.4140589569161,128.937030843958,Czech,Prague,C1,Male,4,sing,-2125.00422849992,0.00498866213151927,-5609.80164724705,-5609.80164724705
0.419047619047619,127.456062731926,Czech,Prague,C1,Male,4,sing,-2145.00422849992,0.00498866213151927,-4719.27793665573,-4719.27793665573
0.424036281179138,126.721969828706,Czech,Prague,C1,Male,4,sing,-2155.00422849992,0.00498866213151927,-3915.02033135497,-3915.02033135497
0.429024943310658,124.544962235882,Czech,Prague,C1,Male,4,sing,-2185.00422849992,0.00498866213151927,-3198.51067836207,-3198.51067836207
0.434013605442177,123.827636037744,Czech,Prague,C1,Male,4,sing,-2195.00422849992,0.00498866213151927,-2557.35489986678,-2557.35489986678
0.439002267573696,123.827636037744,Czech,Prague,C1,Male,4,sing,-2195.00422849992,0.00498866213151927,-1976.98937884682,-1976.98937884682
0.443990929705215,123.827636037744,Czech,Prague,C1,Male,4,sing,-2195.00422849992,0.00498866213151927,-1447.69264286124,-1447.69264286124
0.448979591836735,123.114441334492,Czech,Prague,C1,Male,4,sing,-2205.00422849992,0.00498866213151927,-966.801410450674,-966.801410450674
0.453968253968254,123.114441334492,Czech,Prague,C1,Male,4,sing,-2205.00422849992,0.00498866213151927,-537.423309747722,-537.423309747722
0.458956916099773,123.827636037744,Czech,Prague,C1,Male,4,sing,-2195.00422849992,0.00498866213151927,-165.404324912131,-165.404324912131
0.463945578231293,123.827636037744,Czech,Prague,C1,Male,4,sing,-2195.00422849992,0.00498866213151927,143.91650767391,-143.91650767391
0.468934240362812,124.544962235882,Czech,Prague,C1,Male,4,sing,-2185.00422849992,0.00498866213151927,388.168998181746,-388.168998181746
0.473922902494331,125.266443862413,Czech,Prague,C1,Male,4,sing,-2175.00422849992,0.00498866213151927,569.19396578259,-569.19396578259
0.47891156462585,125.266443862413,Czech,Prague,C1,Male,4,sing,-2175.00422849992,0.00498866213151927,693.088309264791,-693.088309264791
0.48390022675737,125.266443862413,Czech,Prague,C1,Male,4,sing,-2175.00422849992,0.00498866213151927,769.404228225542,-769.404228225542
0.488888888888889,125.992104989487,Czech,Prague,C1,Male,4,sing,-2165.00422849992,0.00498866213151927,810.010432461187,-810.010432461187
0.493877551020408,125.992104989487,Czech,Prague,C1,Male,4,sing,-2165.00422849992,0.00498866213151927,828.060333148276,-828.060333148276
0.498866213151927,126.721969828706,Czech,Prague,C1,Male,4,sing,-2155.00422849992,0.00498866213151933,837.230919024897,-837.230919024897
0.503854875283447,126.721969828706,Czech,Prague,C1,Male,4,sing,-2155.00422849992,0.00498866213151927,851.037220387016,-851.037220387016
0.508843537414966,127.456062731926,Czech,Prague,C1,Male,4,sing,-2145.00422849992,0.00498866213151927,881.820911895847,-881.820911895847
0.513832199546485,127.456062731926,Czech,Prague,C1,Male,4,sing,-2145.00422849992,0.0199546485260771,939.137276825774,-939.137276825774
0.533786848072562,126.721969828706,Czech,Prague,C1,Male,4,sing,-2155.00422849992,0.00498866213151927,1027.69921483334,-1027.69921483334
0.538775510204082,127.456062731926,Czech,Prague,C1,Male,4,sing,-2145.00422849992,0.00498866213151927,1145.53442659741,-1145.53442659741
0.543764172335601,127.456062731926,Czech,Prague,C1,Male,4,sing,-2145.00422849992,0.00498866213151927,1283.24124394236,-1283.24124394236
0.54875283446712,128.937030843958,Czech,Prague,C1,Male,4,sing,-2125.00422849992,0.00498866213151927,1424.99494605959,-1424.99494605959
0.553741496598639,129.683955465101,Czech,Prague,C1,Male,4,sing,-2115.00422849992,0.00498866213151927,1551.33378337268,-1551.33378337268
0.558730158730159,130.435206976556,Czech,Prague,C1,Male,4,sing,-2105.00422849992,0.00498866213151927,1643.04612864411,-1643.04612864411
0.563718820861678,131.190810443745,Czech,Prague,C1,Male,4,sing,-2095.00422849992,0.00498866213151927,1685.03549158187,-1685.03549158187
0.568707482993197,132.715174233857,Czech,Prague,C1,Male,4,sing,-2075.00422849992,0.00498866213151927,1669.05577722545,-1669.05577722545
0.573696145124717,133.483985417003,Czech,Prague,C1,Male,4,sing,-2065.00422849992,0.00498866213151927,1594.6445591293,-1594.6445591293
0.578684807256236,133.483985417003,Czech,Prague,C1,Male,4,sing,-2065.00422849992,0.00498866213151927,1468.21625997407,-1468.21625997407
