fileName,IntervalName,duration,start,end,language,location,group,condition,IOI,speaker,gender
Czech_Prague_S2_conv.TextGrid,13,0.2082272264885887,1515.1782899170687,1515.3865171435573,Czech,Prague,S2,conv,4.802445947455397,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1529007086107867,1515.3865171435573,1515.539417852168,Czech,Prague,S2,conv,6.540192057222768,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1939785109241256,1515.539417852168,1515.7333963630922,Czech,Prague,S2,conv,5.1552102098110675,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.08900190501231,1515.7333963630922,1515.8223982681045,Czech,Prague,S2,conv,11.235714559836538,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.2053890115666945,1515.8223982681045,1516.0277872796712,Czech,Prague,S2,conv,4.868809642599975,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.2282100128518323,1516.0277872796712,1516.255997292523,Czech,Prague,S2,conv,4.381928678340947,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1460544082251544,1516.255997292523,1516.4020517007482,Czech,Prague,S2,conv,6.846763559908586,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.0981303055264106,1516.4020517007482,1516.5001820062746,Czech,Prague,S2,conv,10.190531810082483,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1460544082251544,1516.5001820062746,1516.6462364144998,Czech,Prague,S2,conv,6.846763559908586,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1004124056548789,1516.6462364144998,1516.7466488201546,Czech,Prague,S2,conv,9.958928814404034,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1793678356527834,1516.7466488201546,1516.9260166558074,Czech,Prague,S2,conv,5.575135566310672,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1596760911488672,1516.9260166558074,1517.0856927469565,Czech,Prague,S2,conv,6.262678355945554,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1075712614056101,1517.0856927469565,1517.193264008362,Czech,Prague,S2,conv,9.296163184601715,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.250439342960135,1517.193264008362,1517.443703351322,Czech,Prague,S2,conv,3.992982844389511,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.0907632518110403,1517.443703351322,1517.534466603133,Czech,Prague,S2,conv,11.017674885446993,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.2302697314464694,1517.534466603133,1517.7647363345795,Czech,Prague,S2,conv,4.34273316652766,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1697608969057,1517.7647363345795,1517.9344972314852,Czech,Prague,S2,conv,5.89063805757039,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.2768466370123406,1517.9344972314852,1518.2113438684976,Czech,Prague,S2,conv,3.6121081722059154,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1949729112975546,1518.2113438684976,1518.4063167797951,Czech,Prague,S2,conv,5.128917619093593,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1344640767570126,1518.4063167797951,1518.540780856552,Czech,Prague,S2,conv,7.436930547681373,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1445488825138454,1518.540780856552,1518.685329739066,Czech,Prague,S2,conv,6.918074928072976,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1277408729192757,1518.685329739066,1518.8130706119853,Czech,Prague,S2,conv,7.828347944920793,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1075712614056101,1518.8130706119853,1518.9206418733909,Czech,Prague,S2,conv,9.296163184601715,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.053785630702805,1518.9206418733909,1518.9744275040937,Czech,Prague,S2,conv,18.592326369203448,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.109252062365158,1518.9744275040937,1519.0836795664588,Czech,Prague,S2,conv,9.153145289446856,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1260600719597278,1519.0836795664588,1519.2097396384186,Czech,Prague,S2,conv,7.932725917525007,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1070861348396192,1519.2097396384186,1519.3168257732582,Czech,Prague,S2,conv,9.338277093460142,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1294216738785962,1519.3168257732582,1519.4462474471368,Czech,Prague,S2,conv,7.726681088501826,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1966537122571026,1519.4462474471368,1519.642901159394,Czech,Prague,S2,conv,5.0850807163640654,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.1865689065004971,1519.642901159394,1519.8294700658944,Czech,Prague,S2,conv,5.359949944270781,13,Male
Czech_Prague_S2_conv.TextGrid,13,0.5902607595489826,1519.8294700658944,1520.4197308254434,Czech,Prague,S2,conv,1.6941664913725563,13,Male
