fileName,IntervalName,duration,start,end,language,location,group,condition,IOI,speaker,gender
Czech_Prague_R3_sing.TextGrid,22,0.1816354997395137,1507.3493964674644,1507.531031967204,Czech,Prague,R3,sing,5.5055316908540215,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.3665887302076953,1507.531031967204,1507.8976206974116,Czech,Prague,R3,sing,2.7278525431849414,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.1355553182440871,1507.8976206974116,1508.0331760156555,Czech,Prague,R3,sing,7.3770620950434,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.3801043783255409,1508.0331760156555,1508.4132803939813,Czech,Prague,R3,sing,2.6308563042742663,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.2203726130633185,1508.4132803939813,1508.6336530070446,Czech,Prague,R3,sing,4.537768945511733,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.1225891573685658,1508.6336530070446,1508.7562421644132,Czech,Prague,R3,sing,8.157328278172987,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.281719313567919,1508.7562421644132,1509.037961477981,Czech,Prague,R3,sing,3.5496323888312773,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.6002417353040528,1509.037961477981,1509.6382032132851,Czech,Prague,R3,sing,1.6659954501388503,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.2595332050264005,1509.6382032132851,1509.8977364183115,Czech,Prague,R3,sing,3.853071516988653,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.3123666029102878,1509.8977364183115,1510.2101030212218,Czech,Prague,R3,sing,3.2013665695471345,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.1449852534262845,1510.2101030212218,1510.355088274648,Czech,Prague,R3,sing,6.897253178292608,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.1909561874394967,1510.355088274648,1510.5460444620876,Czech,Prague,R3,sing,5.236803339074016,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.2860679281811826,1510.5460444620876,1510.8321123902688,Czech,Prague,R3,sing,3.4956732352277005,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.2605019594082023,1510.8321123902688,1511.092614349677,Czech,Prague,R3,sing,3.8387427191402286,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.3229752799902599,1511.092614349677,1511.4155896296672,Czech,Prague,R3,sing,3.096212193175148,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.5626606078246823,1511.4155896296672,1511.978250237492,Czech,Prague,R3,sing,1.7772703226304176,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.0841614340845353,1511.978250237492,1512.0624116715765,Czech,Prague,R3,sing,11.881926809796964,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.210403585211452,1512.0624116715765,1512.272815256788,Czech,Prague,R3,sing,4.752770723916216,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.5190008496115297,1512.272815256788,1512.7918161063994,Czech,Prague,R3,sing,1.926779119433998,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.198080958448827,1544.9833011624216,1545.1813821208705,Czech,Prague,R3,sing,5.048440838690428,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.3585095632577122,1545.1813821208705,1545.5398916841282,Czech,Prague,R3,sing,2.789325871570005,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.2877943741748368,1545.5398916841282,1545.827686058303,Czech,Prague,R3,sing,3.4747030857263876,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.1792547816289698,1545.827686058303,1546.006940839932,Czech,Prague,R3,sing,5.578651743136472,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.2401027350258573,1546.006940839932,1546.2470435749578,Czech,Prague,R3,sing,4.164883835631057,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.3025952277037049,1546.2470435749578,1546.5496388026615,Czech,Prague,R3,sing,3.3047447826215546,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.2943725312989045,1546.5496388026615,1546.8440113339605,Czech,Prague,R3,sing,3.397056089396482,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.2897382158905657,1546.8440113339605,1547.133749549851,Czech,Prague,R3,sing,3.4513914463313347,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.2187237243729214,1547.133749549851,1547.352473274224,Czech,Prague,R3,sing,4.571977744375876,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.2664153635216735,1547.352473274224,1547.6188886377456,Czech,Prague,R3,sing,3.753537283966162,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.1447194567278984,1547.6188886377456,1547.7636080944735,Czech,Prague,R3,sing,6.9099209091159075,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.2203682636538815,1547.7636080944735,1547.9839763581274,Czech,Prague,R3,sing,4.537858507478358,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.3798885739108755,1547.9839763581274,1548.3638649320385,Czech,Prague,R3,sing,2.6323508225193604,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.2198280914660699,1548.3638649320385,1548.5836930235043,Czech,Prague,R3,sing,4.549009152246351,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.1808993209099298,1548.5836930235043,1548.7645923444145,Czech,Prague,R3,sing,5.5279367272909905,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.3634431811005925,1548.7645923444145,1549.1280355255149,Czech,Prague,R3,sing,2.7514617194681215,22,Female
Czech_Prague_R3_sing.TextGrid,22,0.9436728078183024,1549.1280355255149,1550.0717083333332,Czech,Prague,R3,sing,1.0596893242181278,22,Female
