fileName,IntervalName,duration,start,end,language,location,group,condition,IOI,speaker,gender
Czech_Prague_S2_sing.TextGrid,20,0.2566397065829733,1300.2299843046808,1300.4866240112638,Czech,Prague,S2,sing,3.896513183070888,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.252535727885288,1300.4866240112638,1300.739159739149,Czech,Prague,S2,sing,3.95983573640812,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2635330044204238,1300.739159739149,1301.0026927435697,Czech,Prague,S2,sing,3.7945911260688376,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2635330044204238,1301.0026927435697,1301.26622574799,Czech,Prague,S2,sing,3.7945911260688376,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2780192510692814,1301.26622574799,1301.5442449990592,Czech,Prague,S2,sing,3.5968732242603,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.1852966437329541,1301.5442449990592,1301.729541642792,Czech,Prague,S2,sing,5.396751823746902,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2278462434053381,1301.729541642792,1301.9573878861977,Czech,Prague,S2,sing,4.388924675931574,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2772420531762236,1301.9573878861977,1302.2346299393737,Czech,Prague,S2,sing,3.6069564070223112,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.1825515082703077,1302.2346299393737,1302.417181447644,Czech,Prague,S2,sing,5.477905986508092,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2772254246183365,1302.417181447644,1302.6944068722623,Czech,Prague,S2,sing,3.607172759773842,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2511798948382875,1302.6944068722623,1302.9455867671006,Czech,Prague,S2,sing,3.981210361776015,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.1592178568373583,1302.9455867671006,1303.104804623938,Czech,Prague,S2,sing,6.280702553492502,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2909843590475702,1303.104804623938,1303.3957889829856,Czech,Prague,S2,sing,3.43661083115646,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.7346485170141932,1303.3957889829856,1304.1304374999995,Czech,Prague,S2,sing,1.361195152294414,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2768492554375825,1350.0206659625755,1350.2975152180131,Czech,Prague,S2,sing,3.6120740090827397,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.1982274577096632,1350.2975152180131,1350.4957426757228,Czech,Prague,S2,sing,5.044709807380292,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2508542163936909,1350.4957426757228,1350.7465968921165,Czech,Prague,S2,sing,3.986379078558516,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2210323864726433,1350.7465968921165,1350.9676292785891,Czech,Prague,S2,sing,4.524223874874408,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2034901335782706,1350.9676292785891,1351.1711194121674,Czech,Prague,S2,sing,4.914243174425748,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.1298126714204954,1351.1711194121674,1351.300932083588,Czech,Prague,S2,sing,7.703408219377539,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.3964549154193264,1351.300932083588,1351.6973869990072,Czech,Prague,S2,sing,2.522354903690146,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2998516789982659,1351.6973869990072,1351.9972386780055,Czech,Prague,S2,sing,3.334982159648948,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.282430271603971,1351.9972386780055,1352.2796689496097,Czech,Prague,S2,sing,3.54069694555341,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2596253428409909,1352.2796689496097,1352.5392942924504,Czech,Prague,S2,sing,3.8517041096887676,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.1192873196837354,1352.5392942924504,1352.6585816121342,Czech,Prague,S2,sing,8.383120709320021,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.1859478806834431,1352.6585816121342,1352.8445294928176,Czech,Prague,S2,sing,5.377851021073996,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2526084416831509,1352.8445294928176,1353.0971379345008,Czech,Prague,S2,sing,3.9586958905130705,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.270150694577751,1353.0971379345008,1353.3672886290783,Czech,Prague,S2,sing,3.701637715805295,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2933042309441589,1353.3672886290783,1353.6605928600227,Czech,Prague,S2,sing,3.4094291677312567,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.5113406512975871,1353.6605928600227,1354.1719335113205,Czech,Prague,S2,sing,1.9556434589395195,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.2913207207463983,1354.1719335113205,1354.463254232067,Czech,Prague,S2,sing,3.4326428873232264,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.1354980096493818,1354.463254232067,1354.598752241716,Czech,Prague,S2,sing,7.380182207750698,20,Female
Czech_Prague_S2_sing.TextGrid,20,0.6161227582838364,1354.598752241716,1355.214875,Czech,Prague,S2,sing,1.623053176586797,20,Female
