fileName,IntervalName,duration,start,end,language,location,group,condition,IOI,speaker,gender
Czech_Prague_R3_conv.TextGrid,25,0.1683915100982176,1341.1367230596272,1341.3051145697254,Czech,Prague,R3,conv,5.938541672420009,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1953341517139506,1341.3051145697254,1341.5004487214394,Czech,Prague,R3,conv,5.119432476223669,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1616558496941706,1341.5004487214394,1341.6621045711336,Czech,Prague,R3,conv,6.185980908775369,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1188460032499278,1341.6621045711336,1341.7809505743835,Czech,Prague,R3,conv,8.414250144340528,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1394281703612705,1341.7809505743835,1341.9203787447448,Czech,Prague,R3,conv,7.1721517782877955,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1633017317849407,1341.9203787447448,1342.0836804765297,Czech,Prague,R3,conv,6.123633773320569,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1195960051800284,1342.0836804765297,1342.2032764817095,Czech,Prague,R3,conv,8.361483299502316,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1201935051997225,1342.2032764817095,1342.3234699869097,Czech,Prague,R3,conv,8.319917106488619,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.0889107173318279,1342.3234699869097,1342.4123807042413,Czech,Prague,R3,conv,11.247238015950908,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1683915100982176,1342.4123807042413,1342.5807722143395,Czech,Prague,R3,conv,5.938541672420009,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1089226839264938,1342.5807722143395,1342.689694898266,Czech,Prague,R3,conv,9.1808240850441,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.144816698684508,1342.689694898266,1342.8345115969505,Czech,Prague,R3,conv,6.905281014439923,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1172004910283703,1342.8345115969505,1342.9517120879789,Czech,Prague,R3,conv,8.532387460372787,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.2766254147798008,1342.9517120879789,1343.228337502759,Czech,Prague,R3,conv,3.6149968389420017,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1353867741190697,1343.228337502759,1343.3637242768775,Czech,Prague,R3,conv,7.38624586121331,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.0914090530011435,1343.3637242768775,1343.455133329879,Czech,Prague,R3,conv,10.939835466706894,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1542265397026767,1349.5036149746877,1349.6578415143904,Czech,Prague,R3,conv,6.483968335980531,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.147764749157659,1349.6578415143904,1349.805606263548,Czech,Prague,R3,conv,6.767513941589956,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.4964398004387931,1349.805606263548,1350.3020460639868,Czech,Prague,R3,conv,2.0143429255996805,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1806971352327764,1350.3020460639868,1350.4827431992196,Czech,Prague,R3,conv,5.534122047434715,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1773176989888725,1350.4827431992196,1350.6600608982085,Czech,Prague,R3,conv,5.639594951335087,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.0861257395090433,1350.6600608982085,1350.7461866377175,Czech,Prague,R3,conv,11.610930782138583,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1908276189121807,1350.7461866377175,1350.9370142566297,Czech,Prague,R3,conv,5.240331591939017,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.196897755648024,1350.9370142566297,1351.1339120122775,Czech,Prague,R3,conv,5.078778052643769,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1215892793068178,1351.1339120122775,1351.2555012915846,Czech,Prague,R3,conv,8.224409304019352,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1308773492537511,1351.2555012915846,1351.3863786408383,Czech,Prague,R3,conv,7.640741546966644,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.0734601895812829,1351.3863786408383,1351.4598388304196,Czech,Prague,R3,conv,13.612815399741255,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1975508584248473,1351.4598388304196,1351.6573896888444,Czech,Prague,R3,conv,5.061987621685897,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.1545197091190857,1351.6573896888444,1351.8119093979635,Czech,Prague,R3,conv,6.4716663375888,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.6705697687029897,1351.8119093979635,1352.4824791666665,Czech,Prague,R3,conv,1.4912691365943793,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.471162151334056,1352.4824791666665,1352.9536413180006,Czech,Prague,R3,conv,2.122411567161293,25,Male
Czech_Prague_R3_conv.TextGrid,25,0.4593046430577487,1352.9536413180006,1353.4129459610583,Czech,Prague,R3,conv,2.177204204474522,25,Male
