fileName,IntervalName,duration,start,end,language,location,group,condition,IOI,speaker,gender
Czech_Prague_C1_sing.TextGrid,6,0.1853437866484455,1164.9906905437813,1165.1760343304295,Czech,Prague,C1,sing,5.395379138858158,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.3820216225892636,1165.1760343304295,1165.558055953019,Czech,Prague,C1,sing,2.617652878447578,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.2962655208082196,1165.558055953019,1165.8543214738272,Czech,Prague,C1,sing,3.3753505884585406,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.7600298376871706,1165.8543214738272,1166.6143513115144,Czech,Prague,C1,sing,1.3157378176665762,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.3594549444617314,1166.997552334878,1167.3570072793398,Czech,Prague,C1,sing,2.7819898304569377,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.7652217320776344,1167.3570072793398,1168.1222290114174,Czech,Prague,C1,sing,1.3068107688015145,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.2454712304877375,1204.1725468285233,1204.418018059011,Czech,Prague,C1,sing,4.073797153389651,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.3743460929117645,1204.418018059011,1204.7923641519228,Czech,Prague,C1,sing,2.671324795249581,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.2442405548520128,1204.7923641519228,1205.0366047067748,Czech,Prague,C1,sing,4.094324141238165,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.506467188861734,1205.0366047067748,1205.5430718956366,Czech,Prague,C1,sing,1.974461568275454,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.1837457483459275,1206.2337972447715,1206.4175429931176,Czech,Prague,C1,sing,5.44230279612978,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.2444474687815727,1206.4175429931176,1206.6619904618992,Czech,Prague,C1,sing,4.0908584776288075,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.7141671027823122,1206.6619904618992,1207.3761575646815,Czech,Prague,C1,sing,1.4002325171575616,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.2526506420576879,1240.333412651933,1240.5860632939907,Czech,Prague,C1,sing,3.9580346673794295,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.3181243884823743,1240.5860632939907,1240.904187682473,Czech,Prague,C1,sing,3.1434245100494866,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.30666044655527,1240.904187682473,1241.2108481290284,Czech,Prague,C1,sing,3.260935706684846,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.2149489111368439,1241.2108481290284,1241.4257970401652,Czech,Prague,C1,sing,4.652268274870979,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.1834230708368522,1241.4257970401652,1241.609220111002,Czech,Prague,C1,sing,5.451876884612088,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.0917115354181987,1241.609220111002,1241.7009316464205,Czech,Prague,C1,sing,10.903753769251212,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.4585576770921307,1241.7009316464205,1242.1594893235124,Czech,Prague,C1,sing,2.180750753844834,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.5787978703879162,1242.1594893235124,1242.7382871939003,Czech,Prague,C1,sing,1.7277188655338174,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.1633611724639649,1242.7382871939003,1242.9016483663645,Czech,Prague,C1,sing,6.121405624831601,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.2006189837277361,1242.9016483663645,1243.102267350092,Czech,Prague,C1,sing,4.984573151647101,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.3496502287825933,1243.102267350092,1243.4519175788746,Czech,Prague,C1,sing,2.860000988650242,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.2894645336641588,1243.4519175788746,1243.7413821125388,Czech,Prague,C1,sing,3.4546546595591408,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.2025262702966301,1243.7413821125388,1243.9439083828354,Czech,Prague,C1,sing,4.93763104675433,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.1576292015004128,1243.9439083828354,1244.1015375843358,Czech,Prague,C1,sing,6.3440021930034405,6,Female
Czech_Prague_C1_sing.TextGrid,6,0.4184338803463561,1244.1015375843358,1244.5199714646822,Czech,Prague,C1,sing,2.3898638398311727,6,Female
Czech_Prague_C1_sing.TextGrid,6,1.0919404685751033,1244.5199714646822,1245.6119119332573,Czech,Prague,C1,sing,0.9158008415100886,6,Female
