fileName,IntervalName,duration,start,end,language,location,group,condition,IOI,speaker,gender
Czech_Prague_S2_sing.TextGrid,14,0.1577980166769066,1323.9255637098163,1324.0833617264934,Czech,Prague,S2,sing,6.337215264546147,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.3287893265712682,1324.0833617264934,1324.4121510530647,Czech,Prague,S2,sing,3.0414612616180547,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.2969919765600934,1324.4121510530647,1324.7091430296248,Czech,Prague,S2,sing,3.3670943288855475,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.249561253603133,1324.7091430296248,1324.958704283228,Czech,Prague,S2,sing,4.007032283906775,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.1302135946816633,1324.958704283228,1325.0889178779096,Czech,Prague,S2,sing,7.679689685587185,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.0987453093002841,1325.0889178779096,1325.18766318721,Czech,Prague,S2,sing,10.127063321651097,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.4058323700912751,1325.18766318721,1325.5934955573011,Czech,Prague,S2,sing,2.4640715568723404,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.531985341089694,1325.5934955573011,1326.1254808983908,Czech,Prague,S2,sing,1.8797510434247053,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.1071526210225783,1326.1254808983908,1326.2326335194134,Czech,Prague,S2,sing,9.332482868424547,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.1037360810362315,1326.2326335194134,1326.3363696004496,Czech,Prague,S2,sing,9.639847486148373,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.3866526656802307,1326.3363696004496,1326.72302226613,Czech,Prague,S2,sing,2.5863005450659933,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.3253335130164032,1326.72302226613,1327.0483557791465,Czech,Prague,S2,sing,3.0737687941468863,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.1947740749724289,1327.0483557791465,1327.2431298541187,Czech,Prague,S2,sing,5.134153506525723,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.2514814085725447,1327.2431298541187,1327.4946112626913,Czech,Prague,S2,sing,3.9764370880383813,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.2593402025904652,1327.4946112626913,1327.7539514652815,Czech,Prague,S2,sing,3.855938994461037,14,Female
Czech_Prague_S2_sing.TextGrid,14,1.095944368051505,1327.7539514652815,1328.8498958333332,Czech,Prague,S2,sing,0.9124550745015589,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.2260881899069318,1369.377776524717,1369.6038647146245,Czech,Prague,S2,sing,4.4230527937423245,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.2373223856784534,1369.6038647146245,1369.8411871003027,Czech,Prague,S2,sing,4.213677513569637,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.2875011388289294,1369.8411871003027,1370.1286882391316,Czech,Prague,S2,sing,3.4782470917272637,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.6132607372699113,1370.1286882391316,1370.7419489764015,Czech,Prague,S2,sing,1.6306277888451797,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.3564124493677809,1371.462212550632,1371.818625,Czech,Prague,S2,sing,2.8057381322505464,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.74868749999996,1371.818625,1372.5673124999998,Czech,Prague,S2,sing,1.3356707571584319,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.1748803956522806,1422.2241423931912,1422.3990227888437,Czech,Prague,S2,sing,5.718193833391862,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.304863403180434,1422.3990227888437,1422.703886192024,Czech,Prague,S2,sing,3.280157570792937,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.2910059757630279,1422.703886192024,1422.994892167787,Czech,Prague,S2,sing,3.436355550355847,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.2611592090181602,1422.994892167787,1423.256051376805,Czech,Prague,S2,sing,3.82908189896709,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.1195831969716891,1423.256051376805,1423.3756345737768,Czech,Prague,S2,sing,8.362378873653515,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.1311125824865939,1423.3756345737768,1423.5067471562634,Czech,Prague,S2,sing,7.627033050792426,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.4082611308324431,1423.5067471562634,1423.9150082870958,Czech,Prague,S2,sing,2.4494127029947803,14,Female
Czech_Prague_S2_sing.TextGrid,14,0.4059917129040968,1423.9150082870958,1424.321,Czech,Prague,S2,sing,2.46310446301208,14,Female
