time,f0,language,location,group,gender,speaker,condition
0.42403628117913833,118.23577860271482,Czech,Prague,C1,Male,4,conv
0.4290249433106576,118.9207115002721,Czech,Prague,C1,Male,4,conv
0.4340136054421769,118.9207115002721,Czech,Prague,C1,Male,4,conv
0.43900226757369615,119.60961217374037,Czech,Prague,C1,Male,4,conv
0.4439909297052154,119.60961217374037,Czech,Prague,C1,Male,4,conv
0.4489795918367347,120.99940892192926,Czech,Prague,C1,Male,4,conv
0.45396825396825397,122.40535433046551,Czech,Prague,C1,Male,4,conv
0.45895691609977324,123.82763603774403,Czech,Prague,C1,Male,4,conv
0.4639455782312925,123.82763603774403,Czech,Prague,C1,Male,4,conv
0.4689342403628118,123.82763603774403,Czech,Prague,C1,Male,4,conv
0.47392290249433106,123.82763603774403,Czech,Prague,C1,Male,4,conv
0.47891156462585033,123.82763603774403,Czech,Prague,C1,Male,4,conv
0.4839002267573696,123.82763603774403,Czech,Prague,C1,Male,4,conv
0.4888888888888889,123.82763603774403,Czech,Prague,C1,Male,4,conv
0.49387755102040815,124.54496223588232,Czech,Prague,C1,Male,4,conv
0.4988662131519274,124.54496223588232,Czech,Prague,C1,Male,4,conv
0.5038548752834467,125.26644386241281,Czech,Prague,C1,Male,4,conv
0.508843537414966,125.26644386241281,Czech,Prague,C1,Male,4,conv
0.5138321995464853,125.99210498948732,Czech,Prague,C1,Male,4,conv
0.5188208616780046,125.99210498948732,Czech,Prague,C1,Male,4,conv
0.5238095238095238,125.99210498948732,Czech,Prague,C1,Male,4,conv
0.5287981859410431,125.26644386241281,Czech,Prague,C1,Male,4,conv
0.5337868480725624,125.26644386241281,Czech,Prague,C1,Male,4,conv
0.5387755102040817,124.54496223588232,Czech,Prague,C1,Male,4,conv
0.5437641723356009,124.54496223588232,Czech,Prague,C1,Male,4,conv
0.5487528344671202,124.54496223588232,Czech,Prague,C1,Male,4,conv
0.5537414965986395,123.82763603774403,Czech,Prague,C1,Male,4,conv
0.5587301587301587,123.82763603774403,Czech,Prague,C1,Male,4,conv
0.563718820861678,123.82763603774403,Czech,Prague,C1,Male,4,conv
0.5687074829931973,123.82763603774403,Czech,Prague,C1,Male,4,conv
0.5736961451247166,124.54496223588232,Czech,Prague,C1,Male,4,conv
0.5786848072562358,124.54496223588232,Czech,Prague,C1,Male,4,conv
0.5836734693877551,123.82763603774403,Czech,Prague,C1,Male,4,conv
0.6435374149659864,138.19128799677762,Czech,Prague,C1,Male,4,conv
0.6485260770975056,138.19128799677762,Czech,Prague,C1,Male,4,conv
0.6535147392290249,137.39536474580893,Czech,Prague,C1,Male,4,conv
0.6585034013605442,137.39536474580893,Czech,Prague,C1,Male,4,conv
0.6634920634920635,137.39536474580893,Czech,Prague,C1,Male,4,conv
0.7782312925170068,156.0130452026747,Czech,Prague,C1,Male,4,conv
0.7832199546485261,156.91681957935012,Czech,Prague,C1,Male,4,conv
0.7882086167800454,156.91681957935012,Czech,Prague,C1,Male,4,conv
0.7931972789115647,156.91681957935012,Czech,Prague,C1,Male,4,conv
0.7981859410430839,156.91681957935012,Czech,Prague,C1,Male,4,conv
0.8031746031746032,156.0130452026747,Czech,Prague,C1,Male,4,conv
0.8081632653061225,156.0130452026747,Czech,Prague,C1,Male,4,conv
0.8131519274376418,156.91681957935012,Czech,Prague,C1,Male,4,conv
0.818140589569161,156.91681957935012,Czech,Prague,C1,Male,4,conv
0.8231292517006803,156.91681957935012,Czech,Prague,C1,Male,4,conv
0.8281179138321996,156.91681957935012,Czech,Prague,C1,Male,4,conv
0.8331065759637188,156.91681957935012,Czech,Prague,C1,Male,4,conv
0.8380952380952381,156.91681957935012,Czech,Prague,C1,Male,4,conv
0.8430839002267574,157.82582946772828,Czech,Prague,C1,Male,4,conv
0.8480725623582767,157.82582946772828,Czech,Prague,C1,Male,4,conv
0.8530612244897959,157.82582946772828,Czech,Prague,C1,Male,4,conv
0.8580498866213152,157.82582946772828,Czech,Prague,C1,Male,4,conv
0.8630385487528345,158.74010519681994,Czech,Prague,C1,Male,4,conv
0.8680272108843538,158.74010519681994,Czech,Prague,C1,Male,4,conv
0.873015873015873,158.74010519681994,Czech,Prague,C1,Male,4,conv
0.8780045351473923,158.74010519681994,Czech,Prague,C1,Male,4,conv
0.8829931972789116,159.65967727132997,Czech,Prague,C1,Male,4,conv
0.8879818594104308,159.65967727132997,Czech,Prague,C1,Male,4,conv
0.8929705215419501,160.58457637267526,Czech,Prague,C1,Male,4,conv
0.8979591836734694,160.58457637267526,Czech,Prague,C1,Male,4,conv
0.9029478458049887,160.58457637267526,Czech,Prague,C1,Male,4,conv
0.9079365079365079,160.58457637267526,Czech,Prague,C1,Male,4,conv
0.9129251700680272,160.58457637267526,Czech,Prague,C1,Male,4,conv
0.9179138321995465,160.58457637267526,Czech,Prague,C1,Male,4,conv
0.9229024943310657,160.58457637267526,Czech,Prague,C1,Male,4,conv
0.927891156462585,160.58457637267526,Czech,Prague,C1,Male,4,conv
0.9328798185941043,160.58457637267526,Czech,Prague,C1,Male,4,conv
0.9378684807256236,161.51483336000842,Czech,Prague,C1,Male,4,conv
0.9428571428571428,160.58457637267526,Czech,Prague,C1,Male,4,conv
0.9478458049886621,161.51483336000842,Czech,Prague,C1,Male,4,conv
0.9528344671201814,162.4504792712471,Czech,Prague,C1,Male,4,conv
0.9578231292517007,162.4504792712471,Czech,Prague,C1,Male,4,conv
0.9628117913832199,162.4504792712471,Czech,Prague,C1,Male,4,conv
0.9678004535147392,162.4504792712471,Czech,Prague,C1,Male,4,conv
0.9727891156462585,162.4504792712471,Czech,Prague,C1,Male,4,conv
0.9777777777777777,162.4504792712471,Czech,Prague,C1,Male,4,conv
0.982766439909297,162.4504792712471,Czech,Prague,C1,Male,4,conv
0.9877551020408163,162.4504792712471,Czech,Prague,C1,Male,4,conv
0.9927437641723356,161.51483336000842,Czech,Prague,C1,Male,4,conv
0.9977324263038548,160.58457637267526,Czech,Prague,C1,Male,4,conv
1.002721088435374,156.0130452026747,Czech,Prague,C1,Male,4,conv
1.0077097505668935,155.11447618337345,Czech,Prague,C1,Male,4,conv
1.0126984126984127,154.22108254079407,Czech,Prague,C1,Male,4,conv
1.112471655328798,125.99210498948732,Czech,Prague,C1,Male,4,conv
1.1174603174603175,125.99210498948732,Czech,Prague,C1,Male,4,conv
1.1224489795918366,125.99210498948732,Czech,Prague,C1,Male,4,conv
1.127437641723356,125.99210498948732,Czech,Prague,C1,Male,4,conv
1.1324263038548752,126.72196982870622,Czech,Prague,C1,Male,4,conv
1.1374149659863946,126.72196982870622,Czech,Prague,C1,Male,4,conv
1.1424036281179137,126.72196982870622,Czech,Prague,C1,Male,4,conv
1.1473922902494331,126.72196982870622,Czech,Prague,C1,Male,4,conv
1.1523809523809523,127.45606273192622,Czech,Prague,C1,Male,4,conv
1.1573696145124717,127.45606273192622,Czech,Prague,C1,Male,4,conv
1.1623582766439908,127.45606273192622,Czech,Prague,C1,Male,4,conv
1.1673469387755102,127.45606273192622,Czech,Prague,C1,Male,4,conv
1.1723356009070294,127.45606273192622,Czech,Prague,C1,Male,4,conv
1.1773242630385488,127.45606273192622,Czech,Prague,C1,Male,4,conv
1.182312925170068,127.45606273192622,Czech,Prague,C1,Male,4,conv
1.1873015873015873,127.45606273192622,Czech,Prague,C1,Male,4,conv
1.1922902494331067,127.45606273192622,Czech,Prague,C1,Male,4,conv
1.1972789115646258,128.1944081920729,Czech,Prague,C1,Male,4,conv
1.2022675736961452,128.1944081920729,Czech,Prague,C1,Male,4,conv
1.2072562358276644,128.1944081920729,Czech,Prague,C1,Male,4,conv
1.2122448979591838,128.1944081920729,Czech,Prague,C1,Male,4,conv
1.217233560090703,128.1944081920729,Czech,Prague,C1,Male,4,conv
1.2222222222222223,128.1944081920729,Czech,Prague,C1,Male,4,conv
1.2272108843537415,128.1944081920729,Czech,Prague,C1,Male,4,conv
1.2321995464852609,128.9370308439579,Czech,Prague,C1,Male,4,conv
1.23718820861678,128.9370308439579,Czech,Prague,C1,Male,4,conv
1.2421768707482994,128.9370308439579,Czech,Prague,C1,Male,4,conv
1.2471655328798186,128.9370308439579,Czech,Prague,C1,Male,4,conv
1.252154195011338,128.9370308439579,Czech,Prague,C1,Male,4,conv
1.2571428571428571,128.9370308439579,Czech,Prague,C1,Male,4,conv
1.2621315192743765,128.9370308439579,Czech,Prague,C1,Male,4,conv
1.2671201814058957,128.9370308439579,Czech,Prague,C1,Male,4,conv
