time,f0,language,location,group,gender,speaker,condition
0.3891156462585034,225.79288096122622,Czech,Prague,C1,Female,2,conv
0.3941043083900227,224.49240966187455,Czech,Prague,C1,Female,2,conv
0.39909297052154197,221.91389441356898,Czech,Prague,C1,Female,2,conv
0.40408163265306124,220.63576443274928,Czech,Prague,C1,Female,2,conv
0.4090702947845805,219.36499593892518,Czech,Prague,C1,Female,2,conv
0.4140589569160998,215.59643660857103,Czech,Prague,C1,Female,2,conv
0.41904761904761906,213.12010032569688,Czech,Prague,C1,Female,2,conv
0.42403628117913833,210.67220719096719,Czech,Prague,C1,Female,2,conv
0.4290249433106576,208.25243050696125,Czech,Prague,C1,Female,2,conv
0.4340136054421769,208.25243050696125,Czech,Prague,C1,Female,2,conv
0.43900226757369615,207.05298476827548,Czech,Prague,C1,Female,2,conv
0.4439909297052154,207.05298476827548,Czech,Prague,C1,Female,2,conv
0.4489795918367347,207.05298476827548,Czech,Prague,C1,Female,2,conv
0.45396825396825397,207.05298476827548,Czech,Prague,C1,Female,2,conv
0.45895691609977324,205.86044732869837,Czech,Prague,C1,Female,2,conv
0.4639455782312925,205.86044732869837,Czech,Prague,C1,Female,2,conv
0.4689342403628118,205.86044732869837,Czech,Prague,C1,Female,2,conv
0.47392290249433106,205.86044732869837,Czech,Prague,C1,Female,2,conv
0.47891156462585033,204.67477839935495,Czech,Prague,C1,Female,2,conv
0.4839002267573696,204.67477839935495,Czech,Prague,C1,Female,2,conv
0.4888888888888889,204.67477839935495,Czech,Prague,C1,Female,2,conv
0.49387755102040815,204.67477839935495,Czech,Prague,C1,Female,2,conv
0.4988662131519274,204.67477839935495,Czech,Prague,C1,Female,2,conv
0.5038548752834467,203.49593842053727,Czech,Prague,C1,Female,2,conv
0.508843537414966,203.49593842053727,Czech,Prague,C1,Female,2,conv
0.5138321995464853,203.49593842053727,Czech,Prague,C1,Female,2,conv
0.5188208616780046,203.49593842053727,Czech,Prague,C1,Female,2,conv
0.5238095238095238,202.3238880603845,Czech,Prague,C1,Female,2,conv
0.5287981859410431,202.3238880603845,Czech,Prague,C1,Female,2,conv
0.5337868480725624,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.5387755102040817,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.5437641723356009,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.5487528344671202,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.5537414965986395,200.0,Czech,Prague,C1,Female,2,conv
0.5587301587301587,200.0,Czech,Prague,C1,Female,2,conv
0.563718820861678,198.8480847635095,Czech,Prague,C1,Female,2,conv
0.5687074829931973,198.8480847635095,Czech,Prague,C1,Female,2,conv
0.5736961451247166,197.70280407057922,Czech,Prague,C1,Female,2,conv
0.5786848072562358,197.70280407057922,Czech,Prague,C1,Female,2,conv
0.5836734693877551,197.70280407057922,Czech,Prague,C1,Female,2,conv
0.5886621315192744,197.70280407057922,Czech,Prague,C1,Female,2,conv
0.5936507936507937,197.70280407057922,Czech,Prague,C1,Female,2,conv
0.5986394557823129,197.70280407057922,Czech,Prague,C1,Female,2,conv
0.6036281179138322,197.70280407057922,Czech,Prague,C1,Female,2,conv
0.6086167800453515,198.8480847635095,Czech,Prague,C1,Female,2,conv
0.6136054421768707,198.8480847635095,Czech,Prague,C1,Female,2,conv
0.61859410430839,198.8480847635095,Czech,Prague,C1,Female,2,conv
0.6235827664399093,198.8480847635095,Czech,Prague,C1,Female,2,conv
0.6285714285714286,200.0,Czech,Prague,C1,Female,2,conv
0.6335600907029478,200.0,Czech,Prague,C1,Female,2,conv
0.6385487528344671,200.0,Czech,Prague,C1,Female,2,conv
0.6435374149659864,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.6485260770975056,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.6535147392290249,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.6585034013605442,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.6634920634920635,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.6684807256235827,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.673469387755102,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.6784580498866213,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.6834467120181406,200.0,Czech,Prague,C1,Female,2,conv
0.6884353741496598,200.0,Czech,Prague,C1,Female,2,conv
0.6934240362811791,200.0,Czech,Prague,C1,Female,2,conv
0.6984126984126984,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.7034013605442176,202.3238880603845,Czech,Prague,C1,Female,2,conv
0.7083900226757369,203.49593842053727,Czech,Prague,C1,Female,2,conv
0.7133786848072562,203.49593842053727,Czech,Prague,C1,Female,2,conv
0.7183673469387755,203.49593842053727,Czech,Prague,C1,Female,2,conv
0.7233560090702947,204.67477839935495,Czech,Prague,C1,Female,2,conv
0.728344671201814,204.67477839935495,Czech,Prague,C1,Female,2,conv
0.7333333333333333,204.67477839935495,Czech,Prague,C1,Female,2,conv
0.7383219954648526,204.67477839935495,Czech,Prague,C1,Female,2,conv
0.7433106575963719,203.49593842053727,Czech,Prague,C1,Female,2,conv
0.7482993197278912,202.3238880603845,Czech,Prague,C1,Female,2,conv
0.7532879818594105,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.7582766439909298,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.763265306122449,201.15858821357068,Czech,Prague,C1,Female,2,conv
0.7682539682539683,202.3238880603845,Czech,Prague,C1,Female,2,conv
0.7732426303854876,203.49593842053727,Czech,Prague,C1,Female,2,conv
0.7782312925170068,204.67477839935495,Czech,Prague,C1,Female,2,conv
0.7832199546485261,205.86044732869837,Czech,Prague,C1,Female,2,conv
0.7882086167800454,196.56411970905023,Czech,Prague,C1,Female,2,conv
