time,f0,language,location,group,gender,speaker,condition
0.309297052154195,246.2288826689832,Czech,Prague,S2,Female,15,sing
0.3142857142857143,243.40070273411817,Czech,Prague,S2,Female,15,sing
0.31927437641723355,244.81070866093103,Czech,Prague,S2,Female,15,sing
0.3242630385487528,236.47155720542963,Czech,Prague,S2,Female,15,sing
0.3292517006802721,231.07053937445463,Czech,Prague,S2,Female,15,sing
0.33424036281179137,233.75544971224912,Czech,Prague,S2,Female,15,sing
0.33922902494331064,233.75544971224912,Czech,Prague,S2,Female,15,sing
0.3442176870748299,232.40911739156792,Czech,Prague,S2,Female,15,sing
0.3492063492063492,232.40911739156792,Czech,Prague,S2,Female,15,sing
0.35419501133786846,233.75544971224912,Czech,Prague,S2,Female,15,sing
0.35918367346938773,233.75544971224912,Czech,Prague,S2,Female,15,sing
0.364172335600907,235.10958125672175,Czech,Prague,S2,Female,15,sing
0.3691609977324263,235.10958125672175,Czech,Prague,S2,Female,15,sing
0.3741496598639456,240.60500721642333,Czech,Prague,S2,Female,15,sing
0.3791383219954649,246.2288826689832,Czech,Prague,S2,Female,15,sing
0.38412698412698415,249.08992447176465,Czech,Prague,S2,Female,15,sing
0.3891156462585034,250.53288772482563,Czech,Prague,S2,Female,15,sing
0.3941043083900227,250.53288772482563,Czech,Prague,S2,Female,15,sing
0.39909297052154197,251.98420997897463,Czech,Prague,S2,Female,15,sing
0.40408163265306124,251.98420997897463,Czech,Prague,S2,Female,15,sing
0.4090702947845805,251.98420997897463,Czech,Prague,S2,Female,15,sing
0.4140589569160998,251.98420997897463,Czech,Prague,S2,Female,15,sing
0.41904761904761906,251.98420997897463,Czech,Prague,S2,Female,15,sing
0.42403628117913833,251.98420997897463,Czech,Prague,S2,Female,15,sing
0.4290249433106576,253.44393965741244,Czech,Prague,S2,Female,15,sing
0.4340136054421769,254.91212546385245,Czech,Prague,S2,Female,15,sing
0.43900226757369615,257.8740616879158,Czech,Prague,S2,Female,15,sing
0.4439909297052154,260.87041395311286,Czech,Prague,S2,Female,15,sing
0.4489795918367347,262.38162088748976,Czech,Prague,S2,Female,15,sing
0.45396825396825397,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.45895691609977324,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.4639455782312925,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.4689342403628118,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.47392290249433106,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.47891156462585033,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.4839002267573696,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.4888888888888889,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.49387755102040815,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.4988662131519274,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.5038548752834467,262.38162088748976,Czech,Prague,S2,Female,15,sing
0.508843537414966,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.5138321995464853,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.5188208616780046,265.4303484677136,Czech,Prague,S2,Female,15,sing
0.5238095238095238,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.5287981859410431,263.9015821545788,Czech,Prague,S2,Female,15,sing
0.5337868480725624,262.38162088748976,Czech,Prague,S2,Female,15,sing
0.5387755102040817,260.87041395311286,Czech,Prague,S2,Female,15,sing
0.5437641723356009,259.3679109302019,Czech,Prague,S2,Female,15,sing
0.5487528344671202,259.3679109302019,Czech,Prague,S2,Female,15,sing
0.5587301587301587,279.5939868358039,Czech,Prague,S2,Female,15,sing
0.563718820861678,277.98364396846745,Czech,Prague,S2,Female,15,sing
0.5687074829931973,277.98364396846745,Czech,Prague,S2,Female,15,sing
0.5736961451247166,276.38257599355524,Czech,Prague,S2,Female,15,sing
0.5786848072562358,276.38257599355524,Czech,Prague,S2,Female,15,sing
0.5836734693877551,274.79072949161787,Czech,Prague,S2,Female,15,sing
0.5886621315192744,273.20805135087915,Czech,Prague,S2,Female,15,sing
0.5936507936507937,273.20805135087915,Czech,Prague,S2,Female,15,sing
0.5986394557823129,273.20805135087915,Czech,Prague,S2,Female,15,sing
0.6036281179138322,271.6344887654643,Czech,Prague,S2,Female,15,sing
0.6086167800453515,271.6344887654643,Czech,Prague,S2,Female,15,sing
0.6136054421768707,271.6344887654643,Czech,Prague,S2,Female,15,sing
0.61859410430839,271.6344887654643,Czech,Prague,S2,Female,15,sing
0.6235827664399093,268.51450055605267,Czech,Prague,S2,Female,15,sing
0.6285714285714286,268.51450055605267,Czech,Prague,S2,Female,15,sing
0.6335600907029478,266.96797083400685,Czech,Prague,S2,Female,15,sing
0.6385487528344671,266.96797083400685,Czech,Prague,S2,Female,15,sing
0.6435374149659864,265.4303484677136,Czech,Prague,S2,Female,15,sing
0.6485260770975056,262.38162088748976,Czech,Prague,S2,Female,15,sing
0.6535147392290249,262.38162088748976,Czech,Prague,S2,Female,15,sing
0.6585034013605442,260.87041395311286,Czech,Prague,S2,Female,15,sing
0.6634920634920635,257.8740616879158,Czech,Prague,S2,Female,15,sing
0.6684807256235827,256.3888163841458,Czech,Prague,S2,Female,15,sing
0.673469387755102,256.3888163841458,Czech,Prague,S2,Female,15,sing
0.6784580498866213,256.3888163841458,Czech,Prague,S2,Female,15,sing
0.6834467120181406,256.3888163841458,Czech,Prague,S2,Female,15,sing
